iid,gender,wave,pid,match,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,dec,attr,sinc,intel,fun,amb,shar,like
524,0,21,532,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,3,9,9,5,7,3,4
524,0,21,533,0,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,5,8,7,7,6,5,4
524,0,21,534,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,5,7,8,7,8,6,5
524,0,21,535,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,7,9,8,9,7,7,8
524,0,21,536,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,7,8,7,7,7,5,5
524,0,21,537,0,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,6,6,7,7,7,5,5
524,0,21,538,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,4,9,9,7,8,4,7
524,0,21,539,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,6,8,9,9,9,8,7
524,0,21,540,0,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,4,9,4,7,8,4,6
524,0,21,541,0,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,0,5,9,9,7,7,6,5
524,0,21,542,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,6,8,9,6,8,6,6
524,0,21,543,0,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,6,8,8,7,7,7,6
524,0,21,544,0,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,6,9,8,8,7,6,7
524,0,21,545,0,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,,,,,,,
524,0,21,546,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,8,8,9,8,8,7,5
524,0,21,547,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,9,9,9,8,8,8,8
524,0,21,548,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,8,6,7,7,7,4,6
524,0,21,549,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,6,9,7,7,7,4,6
524,0,21,550,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,6,7,8,7,8,5,6
524,0,21,551,0,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,6,9,8,6,7,7,6
524,0,21,552,1,15,20,25,20,10,10,30,10,15,20,15,10,35,10,15,20,10,10,1,8,6,7,7,6,4,5
525,0,21,531,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,6,9,9,5,8,7,5
525,0,21,532,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,6,9,8,4,9,6,6
525,0,21,533,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,6,7,7,4,8,6,5
525,0,21,534,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,7,8,8,7,9,6,6
525,0,21,535,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,1,7,5,9,9,8,7,7
525,0,21,536,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,7,7,7,6,7,6,6
525,0,21,537,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,1,8,8,8,8,9,9,9
525,0,21,538,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,1,7,7,8,9,8,8,9
525,0,21,539,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,1,7,6,9,8,8,8,8
525,0,21,540,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,6,7,7,6,9,6,6
525,0,21,541,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,6,7,7,4,7,6,5
525,0,21,542,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,6,7,7,6,8,7,6
525,0,21,543,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,7,7,7,6,8,6,6
525,0,21,544,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,6,7,7,6,8,6,7
525,0,21,545,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,,,,,,,
525,0,21,546,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,1,9,8,8,9,8,8,7
525,0,21,547,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,1,7,8,8,7,9,7,7
525,0,21,548,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,8,7,7,6,8,7,6
525,0,21,549,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,8,8,6,7,7,6,6
525,0,21,550,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,6,7,6,4,7,6,5
525,0,21,551,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,1,8,8,9,7,8,7,7
525,0,21,552,0,10,15,30,20,15,10,20,30,5,20,15,10,50,5,5,25,5,10,0,8,8,7,7,8,6,7
526,0,21,531,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,4,3,9,4,9,5,9
526,0,21,532,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,0,3,7,7,1,1,3,3
526,0,21,533,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,0,6,7,6,2,5,2,3
526,0,21,534,1,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,6,5,3,7,8,8,5
526,0,21,535,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,6,3,9,5,9,5,7
526,0,21,536,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,7,3,6,5,6,5,7
526,0,21,537,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,0,4,5,7,8,6,5,7
526,0,21,538,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,5,7,9,9,9,4,7
526,0,21,539,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,7,4,6,7,7,5,5
526,0,21,540,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,0,3,7,8,5,9,5,7
526,0,21,541,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,0,4,7,7,5,7,5,7
526,0,21,542,1,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,7,5,3,3,7,5,7
526,0,21,543,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,0,2,6,6,3,7,3,4
526,0,21,544,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,0,5,2,6,3,2,3,4
526,0,21,545,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,0,,,,,,,
526,0,21,546,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,9,7,8,5,,5,7
526,0,21,547,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,8,5,7,6,7,5,6
526,0,21,548,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,10,5,7,5,8,5,4
526,0,21,549,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,10,5,8,10,5,5,7
526,0,21,550,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,0,5,5,5,3,7,2,2
526,0,21,551,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,10,5,8,6,9,8,8
526,0,21,552,0,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,1,10,5,3,2,6,5,6
527,0,21,531,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,4,8,9,3,8,2,4
527,0,21,532,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,4,7,8,3,8,2,4
527,0,21,533,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,3,3,5,3,6,2,3
527,0,21,534,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,4,6,8,3,5,2,3
527,0,21,535,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,7,7,9,7,8,4,6
527,0,21,536,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,7,7,7,7,7,3,5
527,0,21,537,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,5,5,8,6,8,3,3
527,0,21,538,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,6,6,8,9,8,5,4
527,0,21,539,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,5,5,8,8,8,2,7
527,0,21,540,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,3,5,6,2,8,1,2
527,0,21,541,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,3,7,7,2,8,2,5
527,0,21,542,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,4,4,8,2,7,2,1
527,0,21,543,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,5,6,8,5,8,2,4
527,0,21,544,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,5,4,8,5,9,2,5
527,0,21,545,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,,,,,,,
527,0,21,546,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,6,5,8,8,7,2,6
527,0,21,547,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,4,4,6,4,5,3,4
527,0,21,548,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,7,5,8,6,8,2,5
527,0,21,549,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,4,6,7,7,8,4,6
527,0,21,550,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,4,4,5,4,7,2,4
527,0,21,551,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,7,7,8,8,8,4,8
527,0,21,552,0,50,20,10,5,10,5,60,5,5,10,5,10,70,5,5,5,10,5,0,6,3,7,3,7,2,2
528,0,21,531,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,1,5,8,1,8,1,1
528,0,21,532,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,1,5,8,1,9,1,1
528,0,21,533,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,3,2,2,3,2,1,2
528,0,21,534,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,2,2,1,2,2,1,1
528,0,21,535,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,2,2,7,1,8,1,1
528,0,21,536,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,1,2,3,2,2,1,1
528,0,21,537,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,2,2,2,4,1,1,1
528,0,21,538,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,2,4,3,6,1,2,2
528,0,21,539,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,1,2,2,2,1,1,1
528,0,21,540,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,1,3,1,1,3,1,1
528,0,21,541,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,1,3,3,2,2,1,1
528,0,21,542,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,1,2,3,2,2,1,1
528,0,21,543,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,1,3,5,3,1,1,1
528,0,21,544,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,2,2,2,3,3,1,2
528,0,21,545,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,1,5,5,4,5,3,3
528,0,21,546,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,3,3,2,3,1,2,3
528,0,21,547,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,1,1,3,3,3,1,1
528,0,21,548,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,2,2,2,3,2,2,2
528,0,21,549,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,1,2,2,3,2,1,1
528,0,21,550,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,3,1,2,2,2,1,2
528,0,21,551,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,1,6,7,7,6,6,5,6
528,0,21,552,0,40,10,30,10,10,0,20,30,30,10,10,0,55,5,10,10,10,10,0,2,1,2,2,2,1,2
529,0,21,531,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,1,4,6,5,5,6,5,6
529,0,21,532,1,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,1,5,7,5,4,5,4,6
529,0,21,533,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,0,7,6,5,5,5,4,5
529,0,21,534,1,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,1,4,6,4,5,4,,5
529,0,21,535,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,1,6,5,5,5,,,5
529,0,21,536,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,0,5,4,6,6,5,4,4
529,0,21,537,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,1,6,5,6,5,6,,5
529,0,21,538,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,0,6,7,7,5,5,,7
529,0,21,539,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,0,5,6,7,6,5,,6
529,0,21,540,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,0,4,7,5,5,5,,5
529,0,21,541,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,1,5,7,6,6,5,8,7
529,0,21,542,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,0,5,5,5,4,,,5
529,0,21,543,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,1,5,7,6,6,4,5,6
529,0,21,544,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,1,4,6,5,5,5,,6
529,0,21,545,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,0,6,6,5,5,,,5
529,0,21,546,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,0,6,6,7,5,5,,6
529,0,21,547,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,1,5,5,5,4,5,5,5
529,0,21,548,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,1,6,7,7,5,5,5,7
529,0,21,549,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,0,4,5,5,4,,,4
529,0,21,550,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,0,4,5,5,4,4,3,4
529,0,21,551,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,1,5,7,5,4,4,4,5
529,0,21,552,0,10,25,25,10,10,20,20,20,20,10,10,20,25,25,10,10,5,25,1,5,7,5,5,3,6,6
530,0,21,531,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,6,7,8,7,7,5,6
530,0,21,532,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,0,6,8,7,7,8,5,5
530,0,21,533,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,0,5,7,5,4,6,3,4
530,0,21,534,1,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,7,8,8,9,8,8,8
530,0,21,535,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,8,8,9,9,7,8,8
530,0,21,536,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,9,8,7,8,8,7,8
530,0,21,537,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,7,8,7,8,8,8,6
530,0,21,538,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,9,9,8,10,8,7,8
530,0,21,539,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,8,8,8,9,9,7,7
530,0,21,540,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,6,8,8,8,7,6,7
530,0,21,541,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,6,7,7,6,8,6,6
530,0,21,542,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,6,7,7,8,8,7,7
530,0,21,543,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,6,7,7,8,7,6,7
530,0,21,544,1,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,7,8,7,7,7,6,6
530,0,21,545,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,7,8,7,8,8,8,7
530,0,21,546,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,7,8,8,7,7,9,8
530,0,21,547,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,0,7,8,6,6,7,5,6
530,0,21,548,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,0,7,7,8,6,7,5,7
530,0,21,549,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,7,8,8,8,7,8,8
530,0,21,550,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,0,6,8,8,8,7,6,5
530,0,21,551,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,0,6,8,7,6,6,6,5
530,0,21,552,0,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,1,8,8,7,7,7,7,8
531,1,21,509,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,1,7,10,10,10,10,8,7
531,1,21,510,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,10,5,5,5,7,8,1
531,1,21,511,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,10,10,8,10,5,5
531,1,21,512,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,10,8,5,3,10,1,3
531,1,21,513,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,10,8,10,5,10,1,3
531,1,21,514,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,10,10,8,10,5,5
531,1,21,515,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,7,10,10,5,5,4,5
531,1,21,516,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,1,10,8,10,10,10,5,5
531,1,21,517,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,5,5,5,5,1,1
531,1,21,518,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,10,10,5,10,1,5
531,1,21,519,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,8,8,3,8,1,4
531,1,21,520,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,1,5,10,10,5,10,5,5
531,1,21,521,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,10,10,5,5,1,3
531,1,21,522,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,5,5,1,10,1,1
531,1,21,523,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,10,5,1,1,1,4
531,1,21,524,1,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,1,5,10,10,10,10,3,4
531,1,21,525,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,10,8,5,5,5,3
531,1,21,526,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,10,10,10,10,5,5
531,1,21,527,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,5,5,5,5,1,1
531,1,21,528,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,10,10,5,5,1,3
531,1,21,529,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,10,10,5,10,8,3
531,1,21,530,0,15,30,20,20,10,5,15,30,20,20,10,5,30,30,0,20,0,20,0,5,10,10,5,5,1,3
532,1,21,509,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,6,7,8,6,8,8,8
532,1,21,510,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,0,6,7,7,7,5,5,6
532,1,21,511,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,0,7,6,7,6,5,8,7
532,1,21,512,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,0,7,7,7,6,5,4,5
532,1,21,513,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,0,,,,,,,
532,1,21,514,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,6,8,8,8,5,6,7
532,1,21,515,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,0,6,6,5,6,4,2,5
532,1,21,516,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,0,7,4,7,3,5,3,4
532,1,21,517,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,0,8,8,7,8,8,5,8
532,1,21,518,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,8,8,7,7,7,5,7
532,1,21,519,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,7,8,7,7,8,9,8
532,1,21,520,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,7,7,7,7,7,7,8
532,1,21,521,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,7,7,7,6,6,5,6
532,1,21,522,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,8,8,8,7,8,5,7
532,1,21,523,1,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,6,8,9,7,8,9,8
532,1,21,524,1,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,7,9,8,8,6,5,8
532,1,21,525,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,0,6,7,6,7,,5,6
532,1,21,526,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,6,7,8,7,6,5,7
532,1,21,527,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,7,6,7,6,5,5,7
532,1,21,528,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,4,7,7,7,6,6,7
532,1,21,529,1,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,6,8,9,8,8,8,8
532,1,21,530,0,25,20,20,20,5,10,25,20,20,20,5,10,20,20,20,20,10,10,1,7,8,8,7,8,9,7
533,1,21,509,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,6,,7,5,5,6,5
533,1,21,510,1,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,1,9,9,10,9,9,7,10
533,1,21,511,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,6,8,8,5,,5,6
533,1,21,512,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,1,8,7,8,8,,,7
533,1,21,513,1,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,1,7,8,8,8,6,5,7
533,1,21,514,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,5,7,7,6,9,3,5
533,1,21,515,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,7,7,6,6,,4,6
533,1,21,516,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,7,8,5,5,,,3
533,1,21,517,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,,,,,,,
533,1,21,518,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,1,8,8,7,7,,4,8
533,1,21,519,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,1,8,7,8,8,,,7
533,1,21,520,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,7,7,7,6,7,,7
533,1,21,521,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,7,7,7,6,,,7
533,1,21,522,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,6,9,9,8,10,4,7
533,1,21,523,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,5,8,7,5,,,6
533,1,21,524,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,8,,8,8,,7,8
533,1,21,525,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,6,,5,5,,4,5
533,1,21,526,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,5,7,7,7,6,5,7
533,1,21,527,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,6,8,8,7,7,4,6
533,1,21,528,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,6,8,7,8,,,7
533,1,21,529,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,4,10,9,7,6,4,7
533,1,21,530,0,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,0,4,10,9,5,,2,7
534,1,21,509,0,30,30,30,5,2,3,30,15,15,15,15,10,25,25,25,10,10,5,1,6,5,4,6,6,6,6
534,1,21,510,0,30,30,30,5,2,3,30,15,15,15,15,10,25,25,25,10,10,5,1,8,9,8,9,8,9,8
534,1,21,511,1,30,30,30,5,2,3,30,15,15,15,15,10,25,25,25,10,10,5,1,8,9,8,8,9,7,8
534,1,21,512,0,30,30,30,5,2,3,30,15,15,15,15,10,25,25,25,10,10,5,1,7,7,6,7,8,7,7
534,1,21,513,0,30,30,30,5,2,3,30,15,15,15,15,10,25,25,25,10,10,5,1,8,8,9,8,8,8,8
